Entry,author1,x4Ref1
21745,T.Kaiser+,"J,PR/C,17,1510,1978"
21746,G.Barreau,"R,CEN(BG)-7706,1977"
21747,M.Ohkubo+,"R,NEANDC(J)-67,2,1980"
21748,K.Kobayashi+,"J,NST,18,823,1981"
21749,H.Liskien+,"J,ANE,8,423,1981"
21750,M.H.Mctaggart+,"J,JNE/AB,17,437,1963"
21751,M.Utsuro+,"J,NST,18,739,1981"
21752,C.Wagemans+,"J,NP/A,369,1,1981"
21753,T.Sato+,"R,INDC(JAP)-62,5,1981"
21754,D.C.Aumann+,"J,JIN,43,2223,1981"
21755,P.H.White,"J,JNE/AB,16,261,1962"
21756,H.Friedmann,"J,ZP/A,302,271,1981"
21757,S.Hammerschmied+,"J,ZP/A,302,323,1981"
21758,F.Caitucoli+,"J,NP/A,369,15,1981"
21759,K.Kobayashi+,"W,KOBAYASHI,1982"
21760,T.Tamura+,"R,NEANDC(J)-75,63,1981"
21761,R.A.Ward+,"J,AAA,103,189,1981"
21762,S.M.Qaim+,"J,PR/C,25,203,1982"
21763,H.-H.Knitter+,"W,H.-H..KNITTER+,1981"
21764,C.Budtz-jorgensen+,"J,NSE,79,380,1981"
21765,M.Mizumoto,"J,NP/A,357,90,1981"
21766,T.Iwasaki+,"R,NETU-38,18,1981"
21767,T.Iwasaki+,"R,INDC(JAP)-62,68,1981"
21768,H.Beer+,"J,AAA,105,270,1982"
21769,A.Malinovski+,"J,NP/A,365,103,1981"
21770,S.Amemiya+,"J,NST,18,323,1981"
21771,M.Asghar+,"J,NP/A,368,328,1981"
21772,K.Kobayashi+,"J,NST,19,341,1982"
21773,A.Virdis,"R,CEA-R-5144,1981"
21774,M.Asghar+,"J,NP/A,368,319,1981"
21775,K.Kobayashi+,"R,KURRI-AR-14,1,1981"
21776,M.Asghar+,"J,NP/A,373,225,1982"
21777,F.Corvi+,"R,ANL-83-4,347,1983"
21778,P.Hillman+,"J,NC,3,633,1956"
21779,K.Kobayashi+,"R,KURRI-AR-13,1,1980"
21780,G.Fraysse+,"R,CEA-R-2775,1965"
21781,P.Fischer+,"J,AKE,42,203,1983"
21782,G.Haouat+,"J,NSE,81,491,1982"
21783,G.H.Stafford+,"J,NC,5,1589,1957"
21784,S.M.Qaim,"J,NP/A,382,255,1982"
21785,J.Frehaut+,"C,82ANTWER,,78,1982"
21786,E.T.Booth+,"J,PRE/A,161,248,1937"
21787,M.Ageno+,"J,PR,71,20,1947"
21788,E.Allaert+,"J,NP/A,380,61,1982"
21789,R.Alphonce+,"J,PM,46,295,1955"
21790,T.C.Randle+,"J,PRS/A,213,392,1952"
21791,A.Emsallem+,"J,NP/A,368,108,1981"
21792,A.Debroux+,"J,PR/C,25,2883,1982"
21793,S.Higuchi+,"J,NP/A,384,51,1982"
21794,G.Rohr+,"C,82ANTWER,,139,1982"
21795,W.T.Morton,"J,PPS,91,899,1967"
21796,G.Reffo+,"J,NSE,80,630,1982"
21797,C.Whitehead+,"J,PPS,75,345,1960"
21798,A.Brusegan+,"C,82ANTWER,,127,1982"
21799,H.H.Schmidt+,"J,PR/C,25,2888,1982"
21800,J.J.Thresher+,"J,PRS/A,229,492,1955"
21801,C.R.Jungmann+,"J,NP/A,386,287,1982"
21802,A.Langsford+,"J,NP,74,241,1965"
21803,E.M.Cornelis+,"C,82ANTWER,,135,1982"
21804,G.H.Stafford+,"J,PPS,79,430,1962"
21805,H.N.Erten+,"J,PR/C,25,2519,1982"
21806,M.S.Moore+,"J,NP/A,393,1,1983"
21807,A.Pavlik+,"J,JP/G,8,1283,1982"
21808,J.Almeida+,"J,AJ,265,417,1983"
21809,B.Krusche+,"J,NP/A,386,245,1982"
21810,E.Cornelis+,"C,82ANTWER,,222,1982"
21811,C.Wagemans+,"C,82ANTWER,,69,1982"
21812,M.Darouzet+,"C,82ANTWER,,181,1982"
21813,I.Tsubone+,"J,NSE,88,579,1984"
21814,M.Mizumoto+,"C,82ANTWER,,226,1982"
21815,T.C.Griffith+,"J,PPS,71,305,1958"
21816,A.Cricchio+,"C,82ANTWER,,175,1982"
21817,W.Mannhart,"C,82ANTWER,,429,1982"
21818,B.Anders+,"C,82ANTWER,,859,1982"
21819,P.Andersson+,"C,82ANTWER,,866,1982"
21820,P.D'hondt+,"C,82ANTWER,,147,1982"
21821,M.Cance+,"C,82ANTWER,,51,1982"
21822,P.D'hondt,"T,D`HONDT,1981"
21823,G.Dietze+,"C,82ANTWER,,930,1982"
21824,B.Anders+,"C,82ANTWER,,859,1982"
21825,N.Olsson+,"R,NFL-34,1982"
21826,A.Kischko+,"J,ZP/A,307,163,1982"
21827,T.B.Ryves+,"J,JP/G,7,529,1981"
21828,C.Budtz-joergensen+,"C,82ANTWER,,206,1982"
21829,K.Sakurai+,"J,NST,19,775,1982"
21830,C.Wagemans+,"C,81GRENOB,,462,1981"
21831,F.Kaeppler+,"J,NSE,84,234,1983"
21832,U.Bonse+,"J,ZP/A,305,171,1982"
21833,G.Edwards+,"J,ANE,9,127,1982"
21834,R.Mueller+,"R,KFK-3220,1981"
21835,B.J.Allen+,"C,81GRENOB,,404,1981"
21836,P.A.Sushkov+,"C,81GRENOB,,165,1981"
21837,S.M.Qaim+,"J,PR/C,25,203,1982"
21838,A.Brusegan+,"C,81GRENOB,,406,1981"
21839,W.F.Davidson+,"J,JP/G,7,455,1981"
21840,S.Amemiya+,"J,NST,19,781,1982"
21841,C.Derndorfer+,"J,ZP/A,301,327,1981"
21842,L.Koester+,"J,ZP/A,301,215,1981"
21843,H.Conde+,"C,82ANTWER,,447,1982"
21844,F.Caitucoli+,"J,NP/A,394,360,1983"
21845,P.Schwarz+,"J,NP/A,398,1,1983"
21846,W.Schantl,"T,SCHANTL,1970"
21847,T.B.Ryves+,"J,JP/G,7,115,1981"
21848,W.P.Poenitz+,"J,JNE,22,505,1968"
21849,J.Cabe+,"R,EANDC(E)-49L,82,1963"
21850,S.A.Durrani+,"J,JNE,22,632,1968"
21851,R.Schmidt+,"J,NP/A,395,15,1983"
21852,J.Arvieux+,"J,PL/B,32,468,1970"
21853,F.Caitucoli+,"J,NP/A,394,360,1983"
21854,H.Liskien+,"C,82ANTWER,,349,1982"
21855,H.H.Knitter+,"J,NSE,83,229,1982"
21856,B.Leugers,"R,KFK-2895,1979"
21857,H.Liskien+,"C,82ANTWER,,409,1982"
21858,G.Deconninck+,"J,ASS,75,102,1961"
21859,R.Schmidt+,"J,NP/A,395,15,1983"
21860,H.Thierens+,"J,PR/C,27,1117,1983"
21861,M.Ohkubo,"R,JAERI-M-90-213,1990"
21862,T.A.A.Tielens+,"J,NP/A,403,13,1983"
21863,K.Wisshak+,"J,NSE,85,251,1983"
21864,O.Aizawa+,"J,NST,20,354,1983"
21865,R.Fischer+,"J,ANE,9,409,1982"
21866,K.Kudo+,"R,NEANDC(J)-83/U,5,1982"
21867,K.Kudo,"J,AEJ,23,62,1980"
21868,K.Kudo,"R,NEANDC(J)-83/U,1,1982"
21869,H.N.Erten+,"J,PR/C,25,2519,1982"
21870,K.Kobayashi+,"R,NEANDC(J)-83/U,45,1982"
21871,L.Koester+,"J,ZP/A,312,81,1983"
21872,Y.Nakajima+,"J,NST,20,183,1983"
21873,E.Wattecamps+,"C,82ANTWER,,159,1982"
21874,J.Weber,"J,HPA,54,547,1981"
21875,A.Takahashi+,"R,OKTAV-A-83-01,1983"
21876,K.Kobayashi+,"J,ANE,11,315,1984"
21877,G.D.James+,"J,NP/A,419,497,1984"
21878,S.M.Sahakundu+,"J,ARI,30,3,1979"
21879,H.A.Hussain+,"J,ARI,34,731,1983"
21880,H.Chatani,"J,NIM,205,501,1983"
21881,A.Lindholm+,"J,NP/A,339,205,1980"
21882,K.Wisshak+,"J,NSE,86,168,1984"
21883,B.Haesner+,"J,PR/C,28,995,1983"
21884,D.C.Aumann+,"J,INC,16,171,1980"
21885,H.Dobiasch+,"J,PL/B,76,195,1978"
21886,M.Hyvoenen-dabek+,"J,JRC,46,357,1978"
21887,S.Joly+,"J,NP/A,382,71,1982"
21888,L.Drigo+,"J,NC/A,70,402,1982"
21889,A.J.Cox+,"R,NEANDC(E)-242,(8),94,1983"
21890,K.Wisshak+,"J,NSE,87,48,1984"
21891,D.Antonini+,"J,NIM,151,567,1978"
21892,R.Vanska+,"J,NIM,179,525,1981"
21893,R.Vaenskae+,"J,NIM,171,281,1980"
21894,R.A.Jarjis,"J,NIM,184,439,1981"
21895,H.Thierens+,"J,PR/C,23,2104,1981"
21896,R.D.Penzhorn+,"J,ZN/A,38,712,1983"
21897,C.O.Blyth+,"J,JP/G,10,657,1984"
21898,T.Sekine+,"R,NEANDC(J)-94,1983"
21899,R.R.Winters+,"J,AJ,300,41,1986"
21900,W.Enz+,"R,NEANDC(E)-242,57,1983"
21901,J.L.Barreira filho+,"R,GKSS-81-E-53,1981"
21902,J.L.Barreira filho+,"R,GKSS-82-E-8,1982"
21903,Ch.Hamelin+,"J,JPR/L,41,223,1980"
21904,K.Shibata+,"J,JPJ,52,3748,1983"
21905,N.Koori+,"J,NSE,87,34,1984"
21906,G.J.Mathews+,"J,AJ,286,810,1984"
21907,K.Sakurai+,"J,NIM,187,649,1981"
21908,I.Bergqvist+,"J,NP/A,419,509,1984"
21909,H.Yamamoto+,"J,NST,16,779,1979"
21910,Y.Fujita,"J,NST,20,191,1983"
21911,N.Yamamuro+,"J,NST,20,797,1983"
21912,G.Winkler+,"J,ANE,10,601,1983"
21913,G.Walter+,"R,KFK-3652,1,1984"
21914,P.David+,"J,PL/B,60,445,1976"
21915,H.Thierens+,"J,PR/C,29,498,1984"
21916,S.M.Qaim+,"J,NP/A,410,421,1983"
21917,D.C.Aumann+,"J,RCA,30,19,1982"
21918,T.B.Ryves+,"J,JP/G,9,1549,1983"
21919,M.Djebara+,"J,NP/A,425,120,1984"
21920,R.Fischer+,"J,PR/C,30,72,1984"
21921,F.Hinterberger+,"J,NP/A,424,200,1984"
21922,K.Knopf+,"J,ZN/A,37,1132,1982"
21923,K.Kudo,"W,KUDO,1984"
21924,A.Lindholm+,"J,ZP/A,317,149,1984"
21925,Y.Nakajima+,"J,ANE,16,589,1989"
21926,M.Ohkubo,"R,JAERI-M-86-193,1987"
21927,A.Takahashi+,"J,NST,21,577,1984"
21928,C.Schmitt+,"J,NP/A,430,21,1984"
21929,G.Traxler+,"J,NSE,90,174,1985"
21930,C.Wagemans+,"W,WAGEMANS,1984"
21931,H.Weigmann+,"W,WEIGMANN,1984"
21932,J.Wilczynski+,"J,NP/A,425,458,1984"
21933,K.Wisshak+,"J,NSE,88,594,1984"
21934,R.Woelfle+,"J,NP/A,423,130,1984"
21935,H.Atsumi+,"R,INDC(JPN)-92,55,1984"
21936,B.M.Bahal+,"R,GKSS-85-E-11,1985"
21937,H.Beer+,"R,NEANDC(E)-252U,6,1984"
21938,A.J.Cox+,"R,UKNDC-P-111,106,1984"
21939,H.Denschlag+,"R,NEANDC(E)-252,(5),38,1984"
21940,L.Drigo+,"J,ADP,39,408,1982"
21941,S.Firkin,"R,AERE-M-3350,1983"
21942,H.Glaettli+,"J,NP/A,426,137,1984"
21943,P.D'hondt+,"J,ANE,11,485,1984"
21944,Y.Ikeda+,"R,JAERI-M-84-138,102,1984"
21945,Y.Ikeda+,"J,RE,92,175,1986"
21946,Y.Inenaga+,"R,NEANDC(J)-106/U,46,1984"
21947,G.D.James+,"C,75KIEV,4,3,1975"
21948,H.P.Trautvetter+,"J,ZP/A,318,121,1984"
21949,K.Kaminishi+,"J,JJAP,21,636,1982"
21950,K.Kobayashi+,"R,KURRI-AR-17,15,1984"
21951,E.Kluge+,"J,RCA,29,199,1981"
21952,E.Kluge+,"J,RCA,29,193,1981"
21953,L.Koester+,"J,ZP/A,318,347,1984"
21954,L.Koester+,"R,NEANDC(E)-252U,(5),46,1984"
21955,H.Komano+,"J,PR/C,29,345,1984"
21956,K.Kudo+,"R,NEANDC(J)-106/U,1,1984"
21957,I.Tsubone+,"J,NST,20,707,1983"
21958,S.M.Qaim+,"J,NSE,88,143,1984"
21959,M.Schoeberl+,"J,JP/G,10,L247,1984"
21960,M.T.Swinhoe,"R,AERE-PR/NP-31,28,1984"
21961,H.Krupp+,"J,PR/C,30,1810,1984"
21962,P.Andersson+,"J,NP/A,443,404,1985"
21963,K.Kanda+,"R,JAERI-M-85-035,220,1985"
21964,K.Kobayashi+,"J,ANE,11,315,1984"
21965,A.Pavlik+,"J,NSE,90,186,1985"
21966,M.T.Swinhoe+,"J,NSE,89,261,1985"
21967,E.Aker+,"J,RE,93,1,1986"
21968,C.Bastian+,"R,IAEA-335,118,1984"
21969,A.Bol+,"J,PR/C,32,623,1985"
21970,R.Fischer+,"J,RE,96,309,1986"
21971,J.Frehaut+,"J,RE,96,219,1986"
21972,M.Haddad+,"J,RE,93,17,1986"
21973,S.J.Hasan+,"J,JP/G,12,397,1986"
21974,H.O.Klages+,"J,NP/A,443,237,1985"
21975,Y.Nakajima+,"J,RE,94,273,1986"
21976,B.Anders+,"R,GKSS-85-E-24,1985"
21977,S.M.Qaim+,"J,PR/C,32,305,1985"
21978,G.Vanpraet+,"J,RE,93,157,1986"
21979,S.Qaim+,"J,RE,92,97,1986"
21980,L.Koester+,"J,ZP/A,320,661,1985"
21981,P.Geltenbort+,"C,85SANTA,1,393,1985"
21982,G.Traxler+,"J,NSE,90,174,1985"
21983,I.Winkelmann+,"J,PR/C,30,934,1984"
21984,M.Baba+,"J,RE,92,223,1986"
21985,X.H.Chen+,"J,PR/C,32,1767,1985"
21986,S.Chiba+,"J,NST,22,771,1985"
21987,H.P.Trauvetter+,"R,NEANDC(E)-262,(5),5,1985"
21988,R.Woefle+,"J,NSE,91,162,1985"
21989,C.Dupont+,"J,NP/A,445,13,1985"
21990,M.M.Rahman+,"J,NP/A,435,43,1985"
21991,B.Leist+,"J,ZP/A,322,531,1985"
21992,L.Koester+,"J,ZP/A,322,105,1985"
21993,A.Bol+,"J,PR/C,32,308,1985"
21994,S.M.Qaim,"J,NP/A,438,384,1985"
21995,C.Wagemans+,"J,PR/C,30,218,1984"
21996,H.Weigmann+,"J,NP/A,438,333,1985"
21997,S.M.Qaim,"J,RCA,35,5,1984"
21998,A.Brusegan+,"J,RE,93,297,1986"
21999,R.Pepelnik+,"R,GKSS-86-E-29,1986"
22000,T.Von egidy+,"J,ZP/A,322,669,1985"
22001,L.Koester+,"J,ZP/A,323,359,1986"
22002,L.Koester+,"J,ZP/A,323,367,1986"
22003,G.Rudstam+,"R,NFL-42,1985"
22004,E.J.Axton+,"J,MET,21,59,1985"
22005,C.Wagemans+,"J,PR/C,33,943,1986"
22006,J.Voignier+,"J,NSE,112,87,1992"
22007,O.Aizawa+,"C,85SANTA,1,561,1985"
22008,H.Beer+,"R,NEANDC(E)-272U,(5),5,1986"
22009,H.Beer,"J,AAA,162,330,1986"
22010,H.Beer,"R,NEANDC(E)-272,(5),10,1986"
22011,F.Corvi+,"J,NSE,93,348,1986"
22012,W.Enz+,"J,ADP,42,283,1985"
22013,R.Fischer+,"J,PR/C,34,460,1986"
22014,K.Kanda+,"J,RE,93,233,1986"
22015,K.Kawade+,"J,NST,22,851,1985"
22016,C.Leitz+,"R,NEANDC(E)-272U,(5),33,1986"
22017,C.Lietz+,"R,NEANDC(E)-272U,(5),36,1986"
22018,H.Liskien+,"C,86DUBROV,,,1986"
22019,W.Mannhart,"C,84GEESTH,2,801,1984"
22020,W.Mannhart,"C,84GEESTH,2,813,1984"
22021,H.G.Priesmeyer+,"C,85SANTA,2,1463,1985"
22022,S.M.Qaim,"J,NP/A,458,237,1986"
22023,S.M.Qaim+,"J,PR/C,34,489,1986"
22024,K.Kanda+,"R,INDC(JPN)-108,99,1986"
22025,N.Yabuta+,"R,INDC(JPN)-108,93,1986"
22026,C.Wagemans+,"J,NP/A,469,497,1987"
22027,H.Weigmann+,"J,PR/C,36,585,1987"
22028,C.M.R.Tahir,"J,IPA,23,439,1985"
22029,J.R.M.Annand+,"J,JP/G,11,1341,1985"
22030,H.G.Clerc+,"J,NP/A,452,277,1986"
22031,E.Dekempeneer+,"J,NSE,97,353,1987"
22032,H.Knitter+,"J,NSE,99,1,1988"
22033,L.Koester+,"J,ZP/A,326,185,1987"
22034,L.Koester+,"J,ZP/A,326,227,1987"
22035,H.Liskien+,"J,NSE,98,266,1988"
22036,E.Suetomi+,"J,NST,22,765,1985"
22037,G.Walter+,"R,KFK-3706,1984"
22038,P.Alexander,"J,NP/A,198,228,1972"
22039,O.Birgul+,"J,RCA,16,104,1971"
22040,H.Braun+,"J,RCA,38,169,1985"
22041,A.Brusegan+,"J,RE,93,297,1986"
22042,G.G.Colvin+,"J,NP/A,465,240,1987"
22043,D.B.Gayther+,"R,AERE-R-12612,1987"
22044,K.Kanda+,"J,NST,24,423,1987"
22045,K.Knopf+,"J,ZN/A,42,909,1987"
22046,L.Koester+,"J,ZP/A,327,129,1987"
22047,J.-V.Kratz+,"J,JIN,32,3713,1970"
22048,N.Olsson+,"J,NP/A,472,237,1987"
22049,S.M.Qaim+,"J,NSE,96,52,1987"
22050,M.Robin+,"R,IAEA-169,(3),59,1974"
22051,M.Sasao+,"J,PR/C,35,2327,1987"
22052,R.Koehler+,"J,PR/C,35,1646,1987"
22053,J.G.Cuninghame+,"J,NP,84,49,1966"
22054,K.Debertin,"J,RCA,18,202,1972"
22055,P.Del marmol+,"J,NP/A,194,140,1972"
22056,H.O.Denschlag+,"J,JIN,33,3649,1971"
22057,P.D'hondt+,"R,BLG-586,43,1986"
22058,R.Dierckx+,"J,JNE,25,85,1971"
22059,C.Egger+,"J,RCA,21,200,1974"
22060,J.Fahland+,"J,JIN,32,3149,1970"
22061,T.Fukahori+,"J,NST,23,91,1986"
22062,S.J.Lyle+,"J,RCA,12,43,1969"
22063,M.Marshall+,"J,PL,23,583,1966"
22064,H.Nakahara+,"J,JIN,33,3239,1971"
22065,M.Ohkubo+,"J,NST,21,805,1984"
22066,V.M.Sinclair+,"C,71CANT,,45,1971"
22067,S.M.Qaim+,"J,JIN,32,1767,1970"
22068,A.Suhaimi+,"J,RCA,40,113,1986"
22069,H.Umezawa,"J,JIN,35,353,1973"
22070,C.Wagemans+,"R,BLG-592,1986"
22071,J.Weber+,"J,NP/A,221,414,1974"
22072,H.Weigmann+,"J,PR/C,36,585,1987"
22073,W.Weinlaender+,"J,RCA,17,18,1972"
22074,R.Woelfle+,"W,OKAMOTO,1987"
22075,A.Takahashi+,"R,OKTAV-A-87-03,1987"
22076,A.Takahashi+,"R,OKTAV-A-87-01,1987"
22077,M.Baba+,"C,88MITO,,291,1988"
22078,K.Brehm+,"J,ZP/A,330,167,1988"
22079,J.Franz+,"J,NP/A,472,733,1987"
22080,C.Wagemans+,"C,88MITO,,91,1988"
22081,J.Chardine+,"R,CEA-N-2506,1986"
22082,S.Chiba+,"J,NST,25,210,1988"
22083,S.Chiba+,"J,NST,25,511,1988"
22084,R.Fischer+,"J,PR/C,37,578,1988"
22085,D.B.Gayther+,"C,88MITO,,1057,1988"
22086,D.B.Gayther+,"C,88MITO,,157,1988"
22087,M.Haddad+,"J,NP/A,481,333,1988"
22088,K.Higurashi+,"C,88MITO,,153,1988"
22089,Y.Ikeda+,"R,JAERI-1312,1988"
22090,S.Iwasaki+,"C,88MITO,,295,1988"
22091,T.Iwasaki+,"C,88MITO,,87,1988"
22092,P.Jany+,"J,NP/A,483,269,1988"
22093,I.Kimura+,"J,NSE,106,332,1990"
22094,K.Kudo+,"C,88MITO,,1021,1988"
22095,A.Mannan+,"J,PR/C,38,630,1988"
22096,I.Murata+,"C,88MITO,,275,1988"
22097,Y.Nakagome+,"C,88MITO,,743,1988"
22098,N.Olsson+,"J,NP/A,496,505,1989"
22099,W.Ratynski+,"J,PR/C,37,595,1988"
22100,T.B.Ryves+,"J,JP/G,14,77,1988"
22101,J.Schmiedmayer+,"C,88MITO,,165,1988"
22102,A.Suhaimi+,"J,RCA,43,133,1988"
22103,M.Wagner+,"J,ANE,15,363,1988"
22104,L.Koester+,"J,ZP/A,329,229,1988"
22105,L.Koester+,"J,ZP/A,330,387,1988"
22106,A.Takahashi+,"R,OKTAV-A-92-01,1992"
22107,M.Wagner+,"C,88MITO,,1049,1988"
22108,R.Woelfle+,"J,ARI,39,407,1988"
22109,I.Tsubone+,"J,NST,24,975,1987"
22110,Y.Watanabe+,"J,PR/C,37,963,1988"
22111,H.Afarideh+,"J,ANE,16,313,1989"
22112,M.Baba+,"R,INDC(NDS)-220,149,1989"
22113,G.Boerker+,"C,88MITO,,193,1988"
22114,K.Th.Brinkmann+,"J,NIM/A,276,557,1989"
22115,F.Corvi+,"C,88MITO,,127,1988"
22116,M.Djebara+,"J,NP/A,496,346,1989"
22117,J.Franz+,"J,NP/A,490,667,1988"
22118,H.Afarideh+,"J,ANE,15,201,1988"
22119,M.Haddad+,"J,RCA,46,23,1989"
22120,F.J.Hambsch+,"J,NP/A,491,56,1989"
22121,G.Schreder+,"J,PR/C,39,1774,1989"
22122,O.Horibe,"J,RE,93,181,1986"
22123,K.Kobayashi+,"J,ANE,15,381,1988"
22124,H.Liskien+,"W,LISKIEN,1989"
22125,H.Liskien+,"J,ARI,41,83,1990"
22126,M.Mizumoto,"J,NST,25,757,1988"
22127,N.Olsson+,"W,OLSSON,1989"
22128,N.Olsson+,"J,NP/A,513,205,1990"
22129,A.Haakansson+,"J,PR/C,41,2556,1990"
22130,U.Quade+,"J,NP/A,487,1,1988"
22131,G.Rohr+,"J,PR/C,39,426,1989"
22132,T.B.Ryves+,"J,ANE,15,561,1988"
22133,M.Schoeberl+,"J,NP/A,489,284,1988"
22134,A.Srivastava+,"J,RCA,46,17,1989"
22135,J.Strate+,"J,NP/A,501,51,1989"
22136,A.Takahashi+,"R,OKTAV-A-92-01,1992"
22137,C.Wagemans+,"J,NP/A,502,287,1989"
22138,W.Waschkowski+,"J,ZN/A,44,173,1989"
22139,R.Wervelman+,"J,NSE,102,428,1989"
22140,O.Horibe+,"C,89WASH,2,923,1989"
22141,F.M.Baumann+,"J,NP/A,502,271,1989"
22142,I.Bergqvist+,"J,NP/A,456,426,1986"
22143,J.P.Bocquet+,"J,ZP/A,335,41,1990"
22144,M.Ibn majah+,"J,NSE,104,271,1990"
22145,F.Kaeppeler+,"J,PR/C,35,936,1987"
22146,P.Kolkowski+,"J,NIM/A,276,539,1989"
22147,K.Randle+,"C,89WASH,2,705,1989"
22148,T.B.Ryves+,"J,ANE,17,107,1990"
22149,S.L.Sakharov+,"J,NP/A,494,36,1989"
22150,S.Shirato+,"R,INDC(JPN)-126,1989"
22151,J.L.Sida+,"J,NP/A,502,233,1989"
22152,G.Simon+,"J,NIM/A,286,220,1990"
22153,K.Kobayashi+,"J,NIM/A,287,570,1990"
22154,K.Kobayashi+,"R,NEANDC(J)-140,42,1989"
22155,A.Takahashi+,"R,OKTAV-A-92-01,1992"
22156,T.Katoh+,"R,JAERI-M-89-083,1989"
22157,M.Baba+,"C,88MITO,,209,1988"
22158,M.Baba+,"J,NST,27,601,1990"
22159,S.M.Qaim+,"J,PR/C,40,1993,1989"
22160,S.Chiba+,"J,NP/A,624,305,1997"
22161,G.Rudstam+,"J,RCA,49,155,1990"
22162,M.K.Balodis+,"J,NP/A,472,445,1987"
22163,P.Durner+,"J,NIM/A,278,484,1989"
22164,R.W.Hoff+,"J,PR/C,41,484,1990"
22165,N.Koori+,"J,NIM/A,278,737,1989"
22166,S.Michaelsen+,"J,NP/A,501,437,1989"
22167,T.Niizeki+,"J,NIM/A,287,455,1990"
22168,R.Richter+,"J,NP/A,499,221,1989"
22169,H.H.Schmidt+,"J,NP/A,504,1,1989"
22170,S.Raman+,"J,PR/C,41,458,1990"
22171,M.Wiescher+,"J,AJ,344,464,1989"
22172,Y.Nakajima+,"J,ANE,17,569,1990"
22173,J.Franz+,"J,NP/A,510,774,1990"
22174,H.Harada+,"J,NST,27,577,1990"
22175,W.Heeringa+,"J,PRL,63,2456,1989"
22176,R.Hentzschel+,"J,RCA,50,1,1990"
22177,F.Kaeppeler+,"J,AJ,355,348,1990"
22178,B.Lavielle+,"J,PR/C,42,305,1990"
22179,G.Martinez+,"J,NP/A,515,433,1990"
22180,S.M.Qaim+,"J,PR/C,42,363,1990"
22181,G.Reiner+,"J,ZP/A,337,221,1990"
22182,K.A.Toukan+,"J,AJ,348,357,1990"
22183,R.Woelfle+,"J,RCA,50,5,1990"
22184,M.C.Moxon+,"C,90MARSEI,1,(III),32,1990"
22185,T.Uchiyama+,"J,PR/C,41,862,1990"
22186,A.Takahashi+,"R,OKTAV-A-92-01,1992"
22187,K.Kawade+,"R,JAERI-M-90-171,1990"
22188,M.Baba+,"R,JAERI-M-90-025,383,1990"
22189,K.Hata+,"R,NEANDC(J)-155,95,1990"
22190,F.Hoyler+,"J,NP/A,512,189,1990"
22191,Y.Ikeda+,"R,NEANDC(J)-155,11,1990"
22192,C.Konno+,"R,INDC(JPN)-142,15,1990"
22193,C.Wagemans+,"C,91JUELIC,,35,1991"
22194,H.Weigmann+,"C,90MARSEI,3,(PI),33,1990"
22195,K.Wisshak+,"J,PR/C,42,1731,1990"
22196,S.Yamamoto+,"R,NEANDC(J)-155,59,1990"
22197,Y.Yamanouti+,"R,NEANDC(J)-155,20,1990"
22198,M.K.Balodis+,"J,NP/A,523,261,1991"
22199,K.Bodek+,"J,FBS,8,23,1990"
22200,H.J.Brede+,"J,NSE,107,22,1991"
22201,S.Cabral+,"J,NSE,106,308,1990"
22202,A.Chalupka+,"J,NSE,106,367,1990"
22203,H.Chatani+,"R,JAERI-M-91-032,245,1991"
22204,H.Conde+,"J,NP/A,545,785,1992"
22205,J.Csikai+,"J,ANE,18,1,1991"
22206,C.Dupont+,"J,NP/A,481,424,1988"
22207,G.Fink+,"J,NP/A,518,561,1990"
22208,Y.Ikeda+,"R,JAERI-M-91-032,272,1991"
22209,Y.Ikeda+,"C,91JUELIC,,294,1991"
22210,M.Imamura+,"J,NIM/B,52,595,1990"
22211,T.Iwasaki+,"J,NST,27,885,1990"
22212,E.Kaerts+,"J,NIM/A,267,473,1988"
22213,E.Kaerts+,"J,NP/A,514,173,1990"
22214,I.Kimura+,"J,NSE,106,332,1990"
22215,T.Kobayashi+,"R,JAERI-M-91-032,265,1991"
22216,K.Kobayashi+,"R,KURRI-AR-25,21,1992"
22217,L.Koester+,"J,ZP/A,337,341,1990"
22218,L.Koester+,"J,ZP/A,338,233,1991"
22219,H.Maerten+,"J,NSE,106,353,1990"
22220,R.A.Meyer+,"J,PR/C,41,1172,1990"
22221,S.Michaelsen+,"J,ZP/A,338,371,1991"
22222,T.Nakamura+,"J,PR/C,43,1831,1991"
22223,T.Roennqvist+,"J,PR/C,45,496,1992"
22224,H.Ruhl+,"J,NP/A,524,377,1991"
22225,T.B.Ryves+,"J,ANE,17,657,1990"
22226,H.Seyfarth+,"J,FIZ,22,183,1990"
22227,M.S.Thomsen+,"J,PR/C,43,2874,1991"
22228,M.Veskovic+,"J,PR/C,42,588,1990"
22229,P.Wauters+,"J,FBS,8,1,1990"
22230,R.Wervelman+,"J,NP/A,526,265,1991"
22231,B.Antolkovic+,"J,NSE,107,1,1991"
22232,A.V.Belozerov+,"J,JEL,51,10,1990"
22233,H.G.Borner+,"J,NP/A,534,255,1991"
22234,I.Celenk+,"J,JRN,148,393,1991"
22235,H.Chatani+,"J,ANE,19,425,1992"
22236,F.Corvi+,"J,NSE,107,272,1991"
22237,H.Derrien,"J,NST,29,794,1992"
22238,J.R.Dumais+,"R,JAERI-M-90-025,277,1990"
22239,H.Harada+,"R,JAERI-M-91-032,199,1991"
22240,H.Kitazawa+,"J,PR/C,46,2364,1992"
22241,L.Koester+,"J,ZP/A,345,175,1993"
