Entry,author1
11112,J.H.Atkinson+
11113,W.Dickinson+
11114,L.Rosen+
11115,S.M.Austin+
11116,A.J.Elwyn+
11117,E.R.Flynn+
11118,C.E.Engelke+
11119,V.J.Ashby+
11120,M.H.Macgregor+
11121,J.T.Wells+
11122,C.T.Hibdon
11123,D.F.Measday
11124,A.R.Thomas+
11125,W.Bartolini+
11126,A.C.Berick+
11127,T.L.Houk+
11128,R.H.Fox
11129,J.W.Easley
11130,N.A.Bostrom+
11131,H.Staub+
11132,D.M.Chittenden+
11133,E.Jurney+
11134,M.N.Kreisler+
11135,H.Carroll+
11136,W.H.Zinn+
11137,J.Manley+
11138,R.Sherr
11139,W.W.Havens jr+
11140,C.L.Bailey+
11141,D.H.Frisch
11142,R.G.Nuckolls+
11143,D.J.Hughes+
11144,R.Sutton+
11145,L.J.Rainwater+
11146,L.J.Cook+
11147,J.H.Coon+
11148,L.D.P.King+
11149,E.Melkonian
11150,E.Melkonian
11151,D.F.Measday+
11152,D.F.Measday+
11153,J.C.Hopkins+
11154,B.E.Bonner+
11155,A.Bratenahl+
11156,F.W.Fenning+
11157,B.W.Sargent+
11158,W.J.Whitehouse+
11159,J.M.Blair+
11160,H.Postma+
11161,R.E.Donaldson+
11162,J.L.Russell jr+
11163,C.T.Hibdon+
11164,J.A.Farrell+
11165,J.Benveniste+
11166,J.M.Kootsey
11167,J.Hadley+
11168,B.D.Kern+
11169,R.W.Zirmuehle+
11170,R.O.Lane+
11171,C.A.Fenstermacher+
11172,R.R.Smith+
11173,R.B.Walton
11174,J.Dejuren+
11175,R.Fox+
11176,J.De juren
11177,J.De juren+
11178,W.E.Good+
11179,V.L.Sailor+
11180,C.T.Hibdon
11181,S.P.Harris
11182,R.S.Carter
11183,J.T.Prud'homme+
11184,R.Nobles+
11185,F.P.Mooring+
11186,F.G.P.Seidl
11187,E.G.Bilpuch+
11188,D.A.Lind+
11189,B.L.Cohen
11190,A.De volpi+
11191,J.Rainwater+
11192,J.S.Levin+
11193,J.Benveniste+
11194,R.Bass+
11195,E.A.Davis+
11196,J.Kantele+
11197,F.P.Mooring+
11198,F.T.Gould+
11199,G.J.Safford+
11200,F.F.Felber jr+
11201,J.P.Chien+
11202,J.C.Hopkins+
11203,H.Pomerance
11204,H.Palevsky+
11205,M.H.Mac gregor
11206,L.W.Jones+
11207,D.D.Phillips
11208,C.K.Bockelman
11209,B.Petree+
11210,D.D.Phillips+
11211,R.S.Carter+
11212,R.L.Ribe+
11213,J.M.Fowler+
11214,H.B.Willard+
11215,M.Walt+
11216,J.R.Beyster+
11217,H.L.Taylor+
11218,R.B.Day
11219,A.H.Armstrong+
11220,J.R.Beyster+
11221,R.O.Bondelid+
11222,P.H.Stelson+
11223,L.Rosen+
11224,A.Langsdorf jr+
11225,G.J.Fischer
11226,M.H.Macgregor+
11227,H.Bichsel+
11228,M.P.Nakada+
11229,J.D.Anderson+
11230,M.H.Macgregor+
11231,M.E.Wyman+
11232,J.B.Marion+
11233,R.B.Day+
11234,G.J.Safford+
11235,W.L.Imhof+
11236,D.E.Alburger
11237,R.O.Lane+
11238,D.Paya+
11239,R.E.Donaldson+
11240,R.L.Macklin+
11241,M.J.Nurmia+
11242,P.H.Stelson
11243,R.L.Macklin+
11244,C.T.Hibdon+
11245,H.W.Schmitt+
11246,L.Green
11247,D.J.Hughes+
11248,E.Fermi+
11249,R.K.Adair+
11250,D.Bogart+
11251,R.O.Lane+
11252,J.L.Fowler+
11253,R.E.Donaldson+
11254,
11255,G.M.Frye jr+
11256,D.B.Fossan+
11257,W.P.Ball+
11258,L.J.Rainwater+
11259,D.J.Hughes+
11260,R.Fields+
11261,C.T.Hibdon+
11262,R.B.Sutton+
11263,J.E.Strain+
11264,G.A.Bartholomew
11265,E.W.Bennett+
11266,E.G.Bilpuch+
11267,E.Haddad+
11268,J.H.Mc crary+
11269,W.L.Rogers+
11270,R.E.Chrien+
11271,P.L.Beach+
11272,E.Starr+
11273,B.B.Kinsey+
11274,E.B.Paul+
11275,G.C.Hanna+
11276,W.L.Rodgers+
11277,D.W.Kappe
11278,J.M.Hendrie+
11279,R.L.Henkel+
11280,J.L.Fowler+
11281,F.Gabbard+
11282,H.E.Hall+
11283,J.Benveniste+
11284,K.K.Seth+
11285,E.A.Davis+
11286,R.L.Clarke+
11287,R.M.Wilenzick+
11288,M.V.Harlow jr+
11289,N.W.Golchert+
11290,P.F.Nichols
11291,J.K.Dickens+
11292,C.H.Johnson+
11293,H.B.Willard+
11294,G.Freier+
11295,D.L.Hill
11296,C.H.Johnson+
11297,G.H.Goldschmidt+
11298,A.W.Mc reynolds
11299,J.J.Hinchey+
11300,R.W.Hill
11301,S.W.Peterson+
11302,A.B.Lillie
11303,J.E.Brolley jr+
11304,E.R.Graves+
11305,H.R.Dvorack+
11306,V.E.Scherrer+
11307,J.D.Dudley+
11308,N.Nereson+
11309,G.R.Hennig
11310,E.R.Graves+
11311,M.E.Battat+
11312,B.Jennings+
11313,R.N.Little jr+
11314,J.L.Fowler+
11315,G.M.Frye jr+
11316,C.O.Muehlhause+
11317,R.M.Brugger+
11318,R.R.Carlson
11319,J.E.Wills jr+
11320,J.P.Conner
11321,R.W.Hill
11322,J.H.Coon+
11323,M.H.Macgregor+
11324,W.E.Kreger+
11325,J.B.Singletary+
11326,C.M.Huddleston+
11327,R.M.Wilenzick+
11328,L.A.Rayburn
11329,J.H.Gibbons+
11330,H.O.Cohn+
11331,R.L.Macklin+
11332,R.A.Al-kital+
11333,D.B.Fossan+
11334,D.Lister+
11335,D.B.Fossan+
11336,P.Fessenden+
11337,G.A.Bartholomew+
11338,B.Ragent
11339,J.D.Anderson+
11340,S.R.Salisbury+
11341,N.A.Bostrom+
11342,H.T.Motz+
11343,S.P.Harris+
11344,V.L.Sailor
11345,G.R.Hennig
11346,R.W.Bauer+
11347,R.W.Bauer+
11348,D.R.Maxson+
11349,R.C.Block+
11350,L.F.Chase jr+
11351,C.O.Muehlhause+
11352,H.B.Willard+
11353,P.F.Yergin+
11354,L.F.Hansen+
11355,H.Palevsky
11356,J.M.Ferguson+
11357,N.A.Bostrom+
11358,N.A.Bostrom+
11359,R.B.Walton+
11360,H.E.Hall+
11361,W.W.Havens jr
11362,L.C.Thompson+
11363,A.Wattenberg
11364,T.R.Donoghue+
11365,S.P.Harris+
11366,E.F.Bennett+
11367,E.Merzbacher+
11368,H.W.Newson+
11369,K.W.Seeman+
11370,F.J.Vaughn+
11371,J.P.Martin+
11372,T.Fuketa+
11373,H.E.Jackson+
11374,M.R.Bhat
11375,R.M.Bartholomew+
11376,N.P.Baumann
11377,F.J.Vaughn+
11378,R.G.Johnson+
11379,H.R.Striebel+
11380,R.L.Macklin+
11381,F.J.Vaughn+
11382,S.R.Salisbury+
11383,W.J.Mcdonald+
11384,R.L.Henkel+
11385,C.H.Johnson+
11386,C.T.Hibdon+
11387,P.H.Stelson+
11388,J.P.Conner
11389,R.K.Adair
11390,H.C.Martin
11391,R.J.Prestwood
11392,A.Okazaki
11393,N.A.Bostrom+
11394,A.L.Toller+
11395,J.B.Marion+
11396,L.Cranberg+
11397,I.L.Morgan
11398,F.L.Ribe
11399,R.L.Macklin+
11400,R.B.Walton+
11401,J.L.Fowler+
11402,W.M.Good+
11403,R.C.Block
11404,R.C.Block+
11405,S.J.Bame jr+
11406,H.O.Cohn+
11407,W.S.Lyon+
11408,E.N.Shipley+
11409,D.M.Smith+
11410,C.T.Hibdon
11411,J.A.De juren+
11412,C.F.Williamson
11413,C.T.Hibdon
11414,C.T.Hibdon
11415,J.A.De juren+
11416,S.S.Glickstein+
11417,V.E.Krohn+
11418,P.L.Beach+
11419,C.H.Johnson+
11420,H.O.Menlove+
11421,H.O.Menlove+
11422,E.J.Seppi
11423,W.E.Thompson+
11424,R.E.Wood
11425,J.F.Whalen+
11426,W.A.Brooksbank+
11427,E.Bilpuch
11428,H.Palevsky
11429,R.Booth+
11430,R.O.Lane+
11431,R.C.Block+
11432,W.B.Jones jr
11433,D.R.Maxson+
11434,C.T.Hibdon+
11435,R.B.Roof jr+
11436,A.Stolovy
11437,A.N.May+
11438,R.L.Zimmerman
11439,S.J.Friesenhahn+
11440,F.J.Shore+
11441,A.J.Elwyn+
11442,R.L.Clarke+
11443,E.G.Joki+
11444,G.A.Bartholomew
11445,F.J.Vaughn+
11446,G.G.Slaughter+
11447,L.Seren+
11448,H.Reese jr+
11449,E.R.Graves+
11450,D.J.Hughes+
11451,R.J.Bell+
11452,H.W.Newson+
11453,O.M.Hudson jr+
11454,F.Feiner
11455,A.Mittler
11456,N.A.Bostrom+
11457,J.P.Butler+
11458,R.C.Block+
11459,C.Heindl+
11460,C.T.Hibdon
11461,H.A.Bethe+
11462,B.P.Bayhurst+
11463,M.J.Nurmia+
11464,B.D.Kern+
11465,W.G.Cross+
11466,S.C.Mathur+
11467,J.C.Albergotti+
11468,R.J.Brown+
11469,R.L.Caldwell+
11470,G.Brunhart+
11471,I.Bergqvist+
11472,A.Bratenahl+
11473,R.E.Fields+
11474,S.G.Forbes
11475,W.D.Whitehead+
11476,R.H.Rohrer+
11477,R.M.Kiehn+
11478,M.A.Rothman+
11479,J.B.Weddell
11480,R.K.Haling+
11481,J.A.Grundl+
11482,J.L.Weil+
11483,C.T.Hibdon
11484,A.Poularikas+
11485,O.E.Overseth jr+
11486,C.St.Pierre+
11487,J.D.Anderson+
11488,I.Kumabe+
11489,J.W.Boring+
11490,T.P.Stuart+
11491,E.T.Bramlitt+
11492,F.L.Hassler+
11493,D.B.Thomson+
11494,F.Gabbard+
11495,D.B.Thomson
11496,D.J.Bredin
11497,A.D.Carlson+
11498,P.Okhuysen+
11499,L.Cranberg+
11500,V.E.Scherrer+
11501,R.Sher+
11502,A.B.Smith+
11503,W.P.Ball
11504,H.A.Tewes+
11505,T.C.Minor+
11506,A.J.Elwyn
11507,H.Pomerance
11508,M.H.Mueller+
11509,R.N.Little+
11510,L.W.Seagondollar+
11511,R.L.Becker+
11512,J.M.Ferguson+
11513,K.C.Chung+
11514,R.J.Schneider+
11515,N.Ranakumar+
11516,J.B.Garg+
11517,J.B.Garg+
11518,R.L.Henkel+
11519,S.A.Cox
11520,D.M.Arnold+
11521,A.P.Arya+
11522,L.A.Galloway+
11523,L.Cranberg+
11524,R.L.Henkel
11525,W.H.Walker+
11526,W.L.Imhof
11527,P.H.Stelson+
11528,S.P.Harris+
11529,V.V.Verbinski+
11530,H.W.Schmitt+
11531,F.C.Engesser+
11532,W.E.Thompson+
11533,A.Poularikas+
11534,R.M.Brugger+
11535,E.Melkonian+
11536,I.G.Clator
11537,J.Benveniste+
11538,R.A.Lambert
11539,H.A.Levy+
11540,J.F.Whalen+
11541,H.W.Schmitt
11542,A.P.Baerg+
11543,D.C.Santry+
11544,A.W.Boyd+
11545,A.Langsdorf
11546,D.J.Hughes
11547,S.A.Cox
11548,L.Husain+
11549,R.W.Durham+
11550,R.S.Scalan+
11551,G.S.Mani+
11552,B.Mainsbridge+
11553,E.A.Davis+
11554,P.R.Gray+
11555,S.C.Mathur+
11556,S.C.Mathur+
11557,C.T.Hibdon+
11558,R.E.Peterson+
11559,S.C.Snowdon+
11560,R.M.Kiehn+
11561,B.J.Toppel+
11562,D.J.Hughes+
11563,J.B.Guernsey+
11564,K.F.Hansen+
11565,G.Scharff-goldhaber+
11566,J.S.Levin
11567,J.B.Marion+
11568,J.O.Elliot
11569,H.W.Newson+
11570,D.G.Henshaw
11571,L.Allen jr+
11572,M.K.Machwe+
11573,R.E.Chrien+
11574,R.O.Lane+
11575,R.L.Macklin+
11576,J.F.Whalen+
11577,L.G.Cook+
11578,R.E.Lewis+
11579,D.M.Drake+
11580,R.Weiss
11581,E.D.Klema+
11582,R.K.Adair+
11583,YU-WEN YU+
11584,J.M.Ferguson
11585,N.Ranakumar+
11586,B.M.Rustad+
11587,P.F.Nichols+
11588,J.A.Farrell+
11589,J.R.Patterson+
11590,E.T.Bramlitt+
11591,D.B.Nichols+
11592,I.G.Schroeder+
11593,J.A.Shannon+
11594,R.E.Lewis+
11595,B.M.Rustad
11596,D.J.Hughes+
11597,S.Katcoff
11598,G.M.Brown+
11599,E.G.Bilpuch+
11600,C.D.Bowman+
11601,J.A.Farrell+
11602,L.Cranberg+
11603,J.H.Gillette
11604,R.E.Chrien+
11605,R.E.Cote
11606,M.Atoji
11607,H.W.Newson+
11608,W.R.Dixon+
11609,R.Bass+
11610,M.Hillman
11611,W.J.Mcdonald+
11612,E.G.Bacon jr+
11613,J.A.Harvey+
11614,R.E.Peterson
11615,J.B.Weddell+
11616,B.C.Diven+
11617,D.W.Kent+
11618,J.D.Reber+
11619,D.B.Nichols+
11620,J.D.Seagrave+
11621,L.D.Vincent+
11622,C.D.Bowman+
11623,J.L.Hansen+
11624,D.C.Stupegia+
11625,W.S.Lyon
11626,W.M.Good+
11627,O.A.Wasson+
11628,D.M.Arnold+
11629,R.R.Palmer+
11630,H.L.Pai
11631,W.G.Cross+
11632,V.J.Ashby+
11633,D.R.Koehler+
11634,R.E.Schmunk+
11635,E.G.Joki+
11636,R.K.Adair
11637,M.Walt+
11638,S.E.Darden+
11639,L.L.Anderson
11640,H.Marshak+
11641,R.E.Cote+
11642,C.Shull+
11643,L.M.Bollinger+
11644,C.Spira+
11645,R.J.Prestwood+
11646,J.B.Garg+
11647,M.Goldhaber+
11648,S.Glickstein+
11649,W.S.Lyon
11650,W.M.Good+
11651,L.D.Webber+
11652,P.J.Bendt
11653,B.N.Brockhouse
11654,R.S.Rochlin
11655,J.B.Sampson+
11656,J.H.Gibbons+
11657,L.Husain+
11658,G.H.E.Sims+
11659,E.R.Gaerttner+
11660,N.Nath+
11661,K.W.Geiger+
11662,S.C.Mathur+
11663,H.Palevsky
11664,R.C.Lamb+
11665,K.K.Seth+
11666,J.M.Blair+
11667,S.P.Harris+
11668,W.F.Stubbins
11669,G.A.Bartholomew+
11670,E.Melkonian+
11671,F.G.P.Seidl+
11672,V.E.Scherrer+
11673,J.J.Van loef+
11674,C.T.Hibdon
11675,A.E.Johnsrud+
11676,D.M.Van patter+
11677,M.Hillman
11678,R.E.Cote+
11679,R.L.Macklin+
11680,A.B.Smith
11681,R.Fulwood+
11682,A.J.Elwyn+
11683,A.Poularikas+
11684,J.Nix+
11685,L.J.Rainwater+
11686,A.W.Barrows+
11687,R.P.Schuman+
11688,F.Domanic+
11689,R.Sher
11690,L.M.Bollinger+
11691,J.B.Guernsey+
11692,J.H.Gillette
11693,R.C.Allen
11694,J.B.Weddell+
11695,J.B.Weddell
11696,W.G.Cross+
11697,W.G.Cross
11698,S.M.Schectman+
11699,R.W.Hockenbury+
11700,T.W.Barrows jr
11701,D.C.Santry+
11702,D.M.Van patter+
11703,G.W.Mcclure+
11704,R.W.Benjamin+
11705,L.E.Beghian+
11706,J.C.Hopkins+
11707,E.E.Carroll jr+
11708,W.E.Kinney
11709,C.H.Hogg+
11710,R.C.Block
11711,P.H.Stelson+
11712,D.W.Miller+
11713,V.E.Scherrer+
11714,H.Palevsky+
11715,J.Terrell+
11716,J.D.Anderson+
11717,H.H.Landon+
11718,D.M.Chittenden ii+
11719,J.A.Moore+
11720,A.B.Tucker+
11721,S.R.Salisbury+
11722,P.Venugopala rao+
11723,R.W.Benjamin+
11724,J.E.Russell+
11725,R.L.Long
11726,A.J.Elwyn+
11727,F.Hagemann
11728,G.L.Griffith
11729,C.T.Hibdon
11730,C.H.Johnson+
11731,R.Wilenzick
11732,W.W.Havens jr+
11733,J.Haugsnes
11734,W.M.Good+
11735,R.C.Block+
11736,N.Moss+
11737,T.A.Eastwood+
11738,J.S.Merritt+
11739,F.J.Johnston+
11740,I.L.Preiss+
11741,H.K.Vonach+
11742,A.P.Jain+
11743,L.Yaffe+
11744,M.Deutsch+
11745,S.Bernstein+
11746,M.Walt+
11747,H.G.Blosser+
11748,B.Keisch
11749,A.B.Smith+
11750,F.Brown+
11751,C.S.Wu+
11752,F.Feiner+
11753,S.A.Reynolds+
11754,L.Lesage+
11755,W.G.Cross
11756,L.Borst+
11757,H.O.Mc kinney+
11758,J.J.Pinajian
11759,I.Kumabe+
11760,R.W.Bauer+
11761,J.K.Temperley
11762,R.G.Allen+
11763,J.W.Meadows+
11764,L.D.Singletary+
11765,H.A.Grench
11766,H.Marshak+
11767,W.G.Slinn+
11768,R.L.Clarke+
11769,C.R.Baldock+
11770,R.M.Sinclair
11771,G.Brunhart+
11772,R.P.Schuman+
11773,G.W.Pawlicki+
11774,J.T.Prud'homme+
11775,D.Reitmann+
11776,D.C.Santry+
11777,J.W.Wade
11778,H.W.Schmitt+
11779,D.J.Donahue+
11780,L.A.Rayburn
11781,K.K.Seth+
11782,H.Palevsky+
11783,D.T.Keating+
11784,L.A.Rayburn
11785,D.R.Koehler+
11786,C.H.Heindl+
11787,R.L.Zimmerman+
11788,K.K.Seth+
11789,I.L.Preiss+
11790,A.Poularikas+
11791,E.J.Seppi+
11792,W.V.Prestwich+
11793,T.W.Bonner+
11794,G.M.Haas+
11795,W.W.Havens jr+
11796,J.M.Blair+
11797,J.L.Fowler+
11798,S.Desjardins+
11799,D.Hughes
11800,H.B.Hupf
11801,H.A.O'brien jr
11802,A.H.Armstrong+
11803,H.G.Blosser+
11804,R.R.Palmer+
11805,D.A.Dahlberg+
11806,L.A.Rayburn
11807,D.R.Koehler+
11808,T.T.Thwaites+
11809,G.Arnold+
11810,D.E.Velkley+
11811,R.E.Chrien+
11812,R.E.Druschel+
11813,G.H.E.Sims+
11814,F.Gabbard+
11815,W.H.Zoller+
11816,J.L.Meason+
11817,H.Arino+
11818,L.W.Weston+
11819,W.M.Good+
11820,J.J.Scoville+
11821,J.R.Arnold+
11822,M.S.Zucker
11823,E.Der mateosian+
11824,J.B.Garg+
11825,R.E.Wood+
11826,D.Lister+
11827,H.E.Jackson
11828,J.L.Rosen+
11829,J.F.Emery
11830,H.L.Brown jr+
11831,C.T.Bishop+
11832,H.H.Kramer+
11833,J.M.Le blanc+
11834,H.W.Newson+
11835,S.A.Cox
11836,R.E.Cote+
11837,H.E.Jackson
11838,H.Muenzer+
11839,J.H.Reynolds
11840,E.Prince
11841,H.E.Jackson
11842,F.Feiner
11843,W.C.Olsen+
11844,O.M.Hudson jr+
11845,R.L.Macklin+
11846,J.Halperin+
11847,J.C.Roy+
11848,R.B.Day
11849,T.Eastwood+
11850,K.G.Broadhead+
11851,R.Smith+
11852,W.S.Lyon+
11853,R.E.Shamu
11854,D.Reitmann+
11855,S.L.Ruby+
11856,E.E.Carroll+
11857,J.H.Reynolds
11858,J.Macnamara+
11859,E.C.Campbell+
11860,J.E.Brolley jr+
11861,F.L.Ribe+
11862,C.P.Swann+
11863,M.Crouch+
11864,J.H.Gibbons
11865,S.H.Ahn+
11866,A.Stolovy+
11867,H.S.Hans+
11868,D.P.Mann+
11869,S.H.Ahn+
11870,R.L.Heath+
11871,W.L.Alford+
11872,S.M.Shafroth+
11873,R.T.Wagner+
11874,K.G.Broadhead+
11875,P.S.Buchanan+
11876,W.M.Good+
11877,S.C.Buccino+
11878,R.S.Carter
11879,K.K.Seth+
11880,E.Bramlitt+
11881,C.K.Bockelman+
11882,H.A.Grench+
11883,E.Kondaiah+
11884,E.Kondaiah+
11885,H.Pomerance
11886,B.M.Rustad+
11887,E.Hoagland+
11888,H.W.Newson+
11889,K.Rimawi+
11890,J.H.Burns+
11891,C.R.Pierce+
11892,J.Halperin+
11893,W.M.Lopez+
11894,R.C.Block
11895,J.B.Guernsey+
11896,C.H.Reed
11897,R.S.Carter
11898,A.H.Armstrong+
11899,R.Schuman
11900,G.T.Western+
11901,N.Nath+
11902,J.Halperin+
11903,D.Douglas+
11904,A.P.Jain+
11905,J.B.Garg+
11906,P.M.Lantz
11907,H.Anderson+
11908,W.M.Lopez+
11909,V.E.Pilcher+
11910,A.Saplakoglu+
11911,L.M.Bollinger+
11912,J.A.Harvey+
11913,S.Wynchank+
11914,H.Shwe+
11915,M.Levin+
11916,R.Garth
11917,W.H.Walker+
11918,J.Cuninghame+
11919,L.Husain+
11920,B.Sharma
11921,S.Katcoff+
11922,H.H.Bolotin+
11923,P.R.Gray+
11924,L.Glendenin+
11925,R.Werner+
11926,M.C.Teich+
11927,R.S.Tilbury+
11928,P.Lantz+
11929,P.Lantz
11930,P.Lantz+
11931,J.Halperin+
11932,V.L.Sailor
11933,M.A.Rothman+
11934,R.A.Peck jr
11935,R.C.Block+
11936,R.H.Tabony+
11937,L.Glendenin+
11938,P.M.Lantz+
11939,H.Bolotin+
11940,J.Harvey
11941,J.P.Butler+
11942,P.P.Singh
11943,R.G.Hart+
11944,E.Haddad+
11945,G.A.Linenberger+
11946,R.G.Fluharty+
11947,R.E.Wood
11948,J.S.Desjardins+
11949,P.R.Malmberg+
11950,R.E.Chrien
11951,W.G.Vonach+
11952,M.I.Kay+
11953,R.H.Tabony+
11954,L.A.Rayburn
11955,L.A.Rayburn
11956,W.Lu+
11957,A.Poularikas+
11958,R.L.Macklin+
11959,M.Greenfield+
11960,S.Pearlstein+
11961,C.Nelson+
11962,T.Fuketa+
11963,H.Boyd+
11964,V.L.Sailor+
11965,S.C.Snowdon+
11966,H.H.Landon+
11967,J.W.T.Dabbs+
11968,F.B.Simpson+
11969,J.A.Moore
11970,A.Stolovy
11971,F.Domanic+
11972,M.Schmorak+
11973,B.Brockhouse+
11974,S.Peterson+
11975,H.A.Grench+
11976,M.R.Bhat+
11977,F.T.Kuchnir+
11978,M.Goldhaber+
11979,M.Studier
11980,J.E.Evans
11981,R.L.Macklin+
11982,R.B.Sawyer+
11983,F.B.Simpson+
11984,H.Marshak+
11985,H.C.Martin+
11986,M.Goldhaber+
11987,K.E.Plumlee
11988,H.H.Bolotin+
11989,L.Esch+
11990,R.Courtemanche+
11991,C.Heindl+
11992,H.E.Jackson+
11993,E.Der mateosian+
11994,M.Sehgal
11995,A.Stolovy
11996,F.B.Simpson
11997,E.Der mateosian+
11998,R.Hill
11999,L.Husain+
12000,H.L.Foote
12001,P.P.Singh+
12002,R.E.Cote
12003,J.Kantele+
12004,G.D.Hickman
12005,J.Roy+
12006,A.Baerg+
12007,J.Petruska+
12008,A.P.Baerg+
12009,H.Fickel+
12010,D.Bidinosti+
12011,T.A.Eastwood+
12012,J.A.Harvey+
12013,J.M.Tobin+
12014,D.D.Wilkey+
12015,M.Freedman+
12016,T.J.Kennet+
12017,J.G.Bayly+
12018,B.Keisch
12019,W.S.Lyon
12020,V.P.Narang+
12021,D.C.Stupegia
12022,F.Brown+
12023,E.Fehr+
12024,R.C.Block+
12025,N.J.Pattenden
12026,J.Halperin+
12027,S.P.Harris
12028,H.C.Martin+
12029,H.H.Landon+
12030,W.C.Beggs+
12031,S.Bernstein+
12032,E.C.Smith+
12033,R.G.Wille+
12034,S.J.Du toit+
12035,F.Brown+
12036,J.A.De juren+
12037,S.Katcoff
12038,N.Sugarman
12039,A.B.Smith+
12040,W.E.Grumitt+
12041,V.E.Pilcher
12042,J.H.Burns+
12043,L.M.Bollinger+
12044,D.W.Engelkemeir+
12045,L.Yaffe
12046,P.V.Harper+
12047,T.A.Eastwood+
12048,R.T.Carpenter
12049,C.P.Ruiz+
12050,J.Harvey+
12051,L.P.Roy+
12052,J.C.Roy+
12053,S.Katcoff+
12054,D.L.Bernard+
12055,P.M.Lantz
12056,P.M.Lantz+
12057,N.S.Oakey+
12058,A.J.Moses+
12059,W.H.Walker+
12060,W.C.Koehler+
12061,A.Okazaki+
12062,A.R.Brosi+
12063,B.H.Ketelle+
12064,J.T.Grissom+
12065,H.Shwe+
12066,M.P.Menon+
12067,D.C.Hess+
12068,J.B.Garg+
12069,G.T.Western+
12070,H.M.Eiland
12071,J.A.Harvey+
12072,F.B.Simpson
12073,M.R.Bhat+
12074,R.C.Block+
12075,V.Sailor
12076,M.Atoji
12077,M.Goldhaber+
12078,R.F.Barnes
12079,J.R.Roesser+
12080,J.J.Scoville+
12081,G.R.Hopkins
12082,L.House+
12083,W.E.Moore
12084,K.Beg+
12085,C.A.Conrad+
12086,E.Melaika+
12087,N.Brazos
12088,D.R.Nethaway+
12089,J.J.Pinajian+
12090,G.H.E.Sims+
12091,D.R.Nethaway+
12092,M.Hillman+
12093,W.E.Moore+
12094,B.Keisch+
12095,R.L.Macklin+
12096,J.Roberge+
12097,H.B.Moller+
12098,R.Sher+
12099,Br.A.Bernabei+
12100,R.P.Schuman+
12101,J.J.Scoville+
12102,C.J.Wickstrom+
12103,L.Forman+
12104,J.W.Rogers+
12105,J.Kantele
12106,M.G.Inghram+
12107,H.L.Foote jr+
12108,L.M.Bollinger+
12109,V.L.Sailor+
12110,V.L.Sailor+
12111,E.G.Joki+
12112,W.C.Koehler+
12113,M.Atoji
12114,J.Wing+
12115,J.A.Miskel+
12116,W.L.Alford+
12117,K.Takahashi+
12118,T.R.Fisher+
12119,G.Scharff-goldhaber+
12120,S.F.Mughabghab+
12121,H.Ihochi+
12122,J.S.Mccarthy+
12123,R.Schermer
12124,R.Schermer
12125,D.C.Stupegia+
12126,R.W.Stoughton+
12127,W.H.Walker
12128,C.S.Su+
12129,R.R.Palmer+
12130,S.F.Mughabghab+
12131,L.A.Oms+
12132,R.D.Macfarlane+
12133,R.Wagner+
12134,E.B.Shera+
12135,R.E.Lapp+
12136,W.J.Sturm
12137,T.Brill+
12138,R.J.Hayden+
12139,K.Beg+
12140,R.H.Fulmer+
12141,R.S.Mowatt+
12142,H.Marshak+
12143,C.Matthews+
12144,A.B.Smith+
12145,R.L.Zimmerman+
12146,E.B.Meservey
12147,H.Marshak+
12148,L.D.Roberts+
12149,G.W.Parker+
12150,N.G.Nereson+
12151,S.Tassan+
12152,R.B.Schwartz+
12153,R.E.Chrien+
12154,J.A.Harvey+
12155,H.Bolotin+
12156,A.B.Smith+
12157,H.Kramer+
12158,R.L.Macklin+
12159,R.C.Martin+
12160,R.Smith+
12161,H.Jung+
12162,D.C.Stupegia+
12163,S.J.Friesenhahn+
12164,L.S.Beller+
12165,C.R.Pierce+
12166,G.Harbottle
12167,S.J.Friesenhahn+
12168,W.Selove
12169,R.L.Christensen
12170,J.J.Murray+
12171,E.Der mateosian
12172,A.Sunyar+
12173,K.Takahashi+
12174,D.Lister+
12175,A.B.Smith
12176,J.F.Whalen+
12177,R.E.Chrien+
12178,H.H.Landon
12179,R.A.Karam+
12180,C.I.Hudson jr+
12181,A.Poularikas+
12182,F.A.Khan+
12183,J.E.Evans+
12184,W.W.Havens jr+
12185,M.Lindner+
12186,F.Simpson+
12187,H.A.Melhorn
12188,E.R.Shunk+
12189,R.T.Carpenter+
12190,G.E.Tripard+
12191,R.B.Day+
12192,H.A.Grench+
12193,J.A.Grundl
12194,R.Sher+
12195,L.M.Bollinger+
12196,E.Haddad+
12197,K.K.Harris+
12198,J.Halperin+
12199,J.Halperin+
12200,R.E.Peterson+
12201,W.Lyon
12202,C.T.Hibdon+
12203,J.Tittman+
12204,P.Sherk+
12205,W.I.Linlor+
12206,W.J.Rhein
12207,R.C.Allen+
12208,R.A.Peck jr
12209,M.K.Brussel+
12210,J.Wing+
12211,P.L.Okhuysen+
12212,R.Vandenbosch+
12213,S.A.Cox
12214,L.W.Weston+
12215,J.L.Fowler+
12216,L.Cranberg+
12217,J.L.Fowler
12218,J.H.Gibbons+
12219,J.K.Temperley
12220,C.D.Zafiratos+
12221,R.Ganapathy+
12222,E.Hallett+
12223,F.J.Vaughn
12224,R.L.Zimmerman+
12225,V.E.Pilcher+
12226,J.Harvey+
12227,H.H.Barschall+
12228,H.H.Barschall+
12229,J.H.Gibbons+
12230,C.B.Bigham
12231,L.M.Bollinger+
12232,M.Beer+
12233,D.J.Hughes
12234,C.Kimball+
12235,L.E.Beghian+
